# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Mar 16 20:49:11 2026
#
# User preference: *
#
# CONSTRAINT:  where (discoverymethod like '%Transit%'
# CONSTRAINT:  and pl_orbper < 10
# CONSTRAINT:  and pl_rade > 8)
#
# COLUMN pl_name:        Planet Name
# COLUMN discoverymethod: Discovery Method
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
#
pl_name,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim
HATS-8 b,Transit,3.58389300000,0.00001000000,-0.00001000000,0,0.0466700000,0.0005500000,-0.0005500000,0,9.78545700,1.37870700,-0.84067500,0,43.86054000,6.03877000,-6.03877000,0,510.8195,,,0,1324.00,79.00,-38.00,0,5679.00,50.00,-50.00,0,1.086000,0.149000,-0.059000,0,1.056000,0.037000,-0.037000,0,0.2100,0.0800,-0.0800,0,4.386000,0.071000,-0.071000,0
TOI-5218 b,Transit,4.29145200000,0.00000400000,-0.00000400000,0,0.0469000000,0.0006000000,-0.0006000000,0,9.86000000,0.39000000,-0.39000000,0,657.00000000,,,1,62.0000,6.0000,-6.0000,0,783.00,21.00,-21.00,0,4230.00,88.00,-88.00,0,0.708000,0.022000,-0.022000,0,0.739000,0.030000,-0.030000,0,0.4100,0.1200,-0.1200,0,4.630000,0.050000,-0.050000,0
TOI-2416 b,Transit,8.27547900000,0.00000900000,-0.00000900000,0,0.0831000000,0.0007000000,-0.0007000000,0,9.86390302,0.22417961,-0.22417961,0,953.48522100,31.78284070,-28.60455663,0,130.9300,,,0,1080.00,10.00,-10.00,0,5808.00,80.00,-80.00,0,1.236000,0.018000,-0.018000,0,1.118000,0.029000,-0.027000,0,0.3200,0.0500,-0.0500,0,4.303000,0.019000,-0.020000,0
TOI-5300 b,Transit,2.26219600000,0.00000300000,-0.00000300000,0,0.0295000000,0.0003000000,-0.0003000000,0,9.86390302,0.89671846,-0.89671846,0,190.69704420,31.78284070,-31.78284070,0,198.0000,6.0000,-6.0000,0,1043.00,67.00,-66.00,0,4610.00,207.00,-207.00,0,0.650000,0.060000,-0.060000,0,0.670000,0.020000,-0.020000,0,-0.1700,0.0700,-0.0700,0,4.640000,0.080000,-0.080000,0
WASP-60 b,Transit,4.30500000000,0.00000600000,-0.00000600000,0,0.0554800000,0.0004600000,-0.0004600000,0,9.86392000,1.34508000,-1.34508000,0,174.80650000,60.38770000,-60.38770000,0,925.4935,,,0,1479.00,35.00,-35.00,0,5900.00,100.00,-100.00,0,1.170000,0.150000,-0.150000,0,1.190000,0.610000,-0.610000,0,-0.0400,,,0,4.200000,0.100000,-0.100000,0
HATS-75 b,Transit,2.78865560000,0.00000110000,-0.00000110000,0,0.0327420000,0.0001340000,-0.0000990000,0,9.90873894,0.14571675,-0.14571675,0,156.05374784,12.39530787,-12.39530787,0,59.2600,0.6959,-0.6959,0,772.30,2.30,-2.30,0,3790.40,5.70,-5.70,0,0.584800,0.002600,-0.002600,0,0.601700,0.007400,-0.005500,0,0.5220,0.0510,-0.0280,0,4.683100,0.006900,-0.006900,0
K2-308 b,Transit,3.38628000000,0.00002000000,-0.00002000000,0,,,,,9.91600000,0.98500000,-0.98500000,0,70.60000000,,,0,512.9234,,,0,1213.76,,,0,6100.00,263.00,-263.00,0,1.240000,0.100000,-0.100000,0,1.090000,0.090000,-0.090000,0,-0.1000,0.0800,-0.0800,0,3.940000,0.440000,-0.440000,0
CoRoT-13 b,Transit,4.03519000000,0.00003000000,-0.00003000000,0,0.0510000000,0.0031000000,-0.0031000000,0,9.92000000,0.15700000,-0.15700000,0,415.70400000,20.97600000,-20.97600000,0,546.5339,,,0,1700.00,,,0,5945.00,90.00,-90.00,0,1.010000,0.030000,-0.030000,0,1.090000,0.020000,-0.020000,0,0.0100,0.0700,-0.0700,0,4.460000,0.050000,-0.050000,0
Lupus-TR-3 b,Transit,3.91405000000,0.00004000000,-0.00004000000,0,0.0464000000,0.0007000000,-0.0007000000,0,9.97600000,0.78500000,-0.78500000,0,257.43100000,57.20700000,-57.20700000,0,,,,,,,,,5000.00,150.00,-150.00,0,0.820000,0.050000,-0.050000,0,0.870000,0.040000,-0.040000,0,,,,,4.500000,0.500000,-0.500000,0
Kepler-424 b,Transit,3.31186440000,0.00000039000,-0.00000039000,0,0.0440000000,0.0050000000,-0.0040000000,0,9.98000000,0.90000000,-0.67000000,0,327.35000000,41.32000000,-41.32000000,0,470.7540,16.7410,-16.1620,0,1116.00,,,0,5460.00,81.00,-81.00,0,0.940000,0.056000,-0.056000,0,1.010000,0.054000,-0.054000,0,0.4400,0.1400,-0.1400,0,4.500000,0.050000,-0.050000,0
HIP 67522 b,Transit,6.95947310000,0.00000220000,-0.00000220000,0,0.0748000000,0.0016000000,-0.0018000000,0,9.98720180,0.23538859,-0.22417961,0,71.40000000,,,0,341.0878,,,0,1175.00,13.00,-12.00,0,5675.00,75.00,-75.00,0,1.380000,0.060000,-0.060000,0,1.220000,0.050000,-0.050000,0,0.0000,,,0,4.000000,,,0
K2-295 b,Transit,4.02486700000,0.00001500000,-0.00001500000,0,0.0451000000,0.0006000000,-0.0014000000,0,10.05447300,0.12329900,-0.05604500,0,106.47305000,19.70546000,-19.70546000,0,97.8595,,,0,852.00,14.00,-6.00,0,4444.00,70.00,-70.00,0,0.700000,0.020000,-0.020000,0,0.740000,0.040000,-0.040000,0,0.1400,0.1200,-0.1200,0,4.630000,0.120000,-0.120000,0
HAT-P-61 b,Transit,1.90231289000,0.00000077000,-0.00000077000,0,0.0301000000,0.0003400000,-0.0003400000,0,10.07687365,0.30264248,-0.30264248,0,335.94462620,22.24798849,-22.24798849,0,849.5000,35.2000,-35.2000,0,1505.00,16.00,-16.00,0,5587.00,45.00,-45.00,0,0.938000,0.011000,-0.011000,0,1.004000,0.033000,-0.033000,0,0.1940,0.0600,-0.0600,0,4.496000,0.021000,-0.021000,0
TOI-2337 b,Transit,2.99432000000,0.00008000000,-0.00008000000,0,,,,,10.08808263,1.12089807,-1.12089807,0,508.52545120,47.67426105,-47.67426105,0,619.5809,,,0,1272.46,,,0,4780.00,100.00,-100.00,0,3.220000,0.062000,-0.062000,0,1.325000,0.118000,-0.118000,0,0.3900,0.0600,-0.0600,0,3.500000,0.060000,-0.060000,0
CoRoT-29 b,Transit,2.85057000000,0.00000600000,-0.00000600000,0,0.0386000000,0.0059000000,-0.0059000000,0,10.08810000,1.79344000,-1.79344000,0,270.15550000,63.56600000,-63.56600000,0,,,,,,,,,5260.00,100.00,-100.00,0,0.900000,0.120000,-0.120000,0,0.970000,0.140000,-0.140000,0,0.2000,0.1000,-0.1000,0,4.300000,0.200000,-0.200000,0
WASP-145 A b,Transit,1.76903810000,0.00000080000,-0.00000080000,0,0.0261000000,0.0005000000,-0.0005000000,0,10.08810000,4.48360000,-4.48360000,0,282.86870000,12.71320000,-12.71320000,0,313.4012,,,0,1200.00,60.00,-60.00,0,4900.00,150.00,-150.00,0,0.680000,0.070000,-0.070000,0,0.760000,0.040000,-0.040000,0,-0.0400,0.1000,-0.1000,0,4.650000,0.100000,-0.100000,0
WASP-132 b,Transit,7.13351640000,0.00000190000,-0.00000190000,0,0.0674000000,0.0029000000,-0.0029000000,0,10.09929161,0.42594127,-0.42594127,0,136.03055820,4.76742611,-4.76742611,0,58.5000,5.3000,-4.7000,0,682.00,75.00,-114.00,0,4686.00,99.00,-99.00,0,0.758000,0.032000,-0.032000,0,0.789000,0.039000,-0.039000,0,0.1500,0.0500,-0.0500,0,4.560000,0.030000,-0.030000,0
HATS-46 b,Transit,4.74237290000,0.00000490000,-0.00000490000,0,0.0536700000,0.0005300000,-0.0005300000,0,10.12172700,0.65012200,-0.50440500,0,54.98459000,19.70546000,-19.70546000,0,209.7699,,,0,1054.00,29.00,-29.00,0,5495.00,69.00,-69.00,0,0.853000,0.040000,-0.030000,0,0.917000,0.027000,-0.027000,0,-0.0600,0.0460,-0.0460,0,4.542000,0.038000,-0.038000,0
TOI-1294 b,Transit,3.91529200000,0.00001500000,-0.00001500000,0,0.0510000000,0.0010000000,-0.0010000000,0,10.12369881,0.23643767,-0.22090361,0,63.90000000,4.70000000,-4.50000000,0,311.4980,,,0,1392.74,23.26,-24.60,0,5718.00,58.00,-78.00,0,1.556600,0.029700,-0.026600,0,1.157800,0.063800,-0.050800,0,0.2830,0.0600,-0.0590,0,4.119000,0.022000,-0.030000,0
TOI-5349 b,Transit,3.31792100000,0.00000200000,-0.00000200000,0,0.0369000000,0.0004000000,-0.0004000000,0,10.20000000,0.30000000,-0.30000000,0,127.40000000,5.80000000,-5.50000000,0,44.5000,3.7000,-3.7000,0,719.00,15.00,-15.00,0,3751.00,59.00,-59.00,0,0.580000,0.010000,-0.010000,0,0.610000,0.020000,-0.020000,0,0.5000,0.1600,-0.1600,0,4.720000,0.040000,-0.040000,0
HATS-5 b,Transit,4.76338700000,0.00001000000,-0.00001000000,0,0.0542000000,0.0006000000,-0.0006000000,0,10.22300000,0.28000000,-0.28000000,0,75.32300000,3.81400000,-3.91400000,0,183.2395,,,0,1025.00,17.00,-17.00,0,5304.00,50.00,-50.00,0,0.871000,0.023000,-0.023000,0,0.936000,0.028000,-0.028000,0,0.1900,0.0800,-0.0800,0,4.530000,0.020000,-0.020000,0
TOI-5688 A b,Transit,2.94815527000,0.00000452000,-0.00000448000,0,0.0337900000,0.0004600000,-0.0004500000,0,10.30000000,0.60000000,-0.70000000,0,124.00000000,23.40000000,-24.40000000,0,50.3000,5.0000,-5.0000,0,742.00,18.00,-18.00,0,3713.00,59.00,-59.00,0,0.570000,0.020000,-0.020000,0,0.600000,0.020000,-0.020000,0,0.4700,0.1600,-0.1600,0,4.690000,0.040000,-0.040000,0
WASP-195 b,Transit,5.05192800000,0.00000400000,-0.00000400000,0,0.0630000000,0.0030000000,-0.0030000000,0,10.31226224,0.56044903,-0.56044903,0,33.05415433,9.53485221,-9.85268062,0,890.0000,127.0000,-127.0000,0,1522.00,71.00,-71.00,0,6300.00,125.00,-125.00,0,1.578000,0.066000,-0.066000,0,1.300000,0.080000,-0.080000,0,0.0000,0.3000,-0.3000,0,4.140000,0.250000,-0.250000,0
TOI-2421 b,Transit,4.34740320000,0.00000790000,-0.00000780000,0,0.0543000000,0.0021000000,-0.0010000000,0,10.36830715,0.39231432,-0.38110534,0,105.83685953,25.10844415,-25.10844415,0,923.6000,47.8000,-64.7000,0,1534.00,20.00,-28.00,0,5607.00,68.00,-68.00,0,1.750000,0.051000,-0.049000,0,1.131000,0.130000,-0.064000,0,0.1900,0.0830,-0.0850,0,4.005000,0.059000,-0.037000,0
WD 1856+534 b,Transit,1.40794050000,0.00000110000,-0.00000110000,0,0.0204000000,0.0012000000,-0.0012000000,0,10.40000000,1.00000000,-1.00000000,0,4386.05400000,,,0,0.1810,0.0180,-0.0180,0,163.00,14.00,-18.00,0,4710.00,60.00,-60.00,0,0.013100,0.000540,-0.000540,0,0.518000,0.055000,-0.055000,0,,,,,7.915000,0.030000,-0.030000,0
TOI-5634 A b,Transit,2.20353730000,0.00000840000,-0.00000840000,0,0.0272000000,0.0003000000,-0.0003000000,0,10.42000000,0.62000000,-0.55000000,0,588.00000000,,,1,77.0000,5.0000,-5.0000,0,837.00,34.00,-34.00,0,3896.00,88.00,-88.00,0,0.540000,0.017000,-0.016000,0,0.556000,0.022000,-0.022000,0,-0.2700,0.1200,-0.1200,0,4.730000,0.050000,-0.050000,0
WASP-43 b,Transit,0.81347500000,0.00000100000,-0.00000100000,0,0.0142000000,0.0004000000,-0.0004000000,0,10.42400000,0.78500000,-1.00900000,0,565.71400000,31.78200000,-31.78200000,0,680.8953,,,0,1426.70,8.50,-8.50,0,4400.00,200.00,-200.00,0,0.600000,0.030000,-0.040000,0,0.580000,0.050000,-0.050000,0,-0.0500,0.1700,-0.1700,0,4.650000,0.060000,-0.040000,0
WASP-129 b,Transit,5.74814500000,0.00000400000,-0.00000400000,0,0.0628000000,0.0007000000,-0.0007000000,0,10.42437000,0.33627000,-0.33627000,0,317.83000000,31.78300000,-31.78300000,0,345.7201,,,0,1100.00,25.00,-25.00,0,5900.00,100.00,-100.00,0,0.900000,0.020000,-0.020000,0,1.000000,0.030000,-0.030000,0,0.1500,0.0900,-0.0900,0,4.530000,0.020000,-0.020000,0
WASP-126 b,Transit,3.28883000000,0.00003710000,-0.00003710000,0,0.0449000000,0.0008000000,-0.0008000000,0,10.51358773,0.51853716,-0.51853716,0,90.30000000,,,0,759.3374,,,0,1480.00,60.00,-60.00,0,5800.00,,,0,1.270000,,,0,1.120000,,,0,0.2068,0.0458,-0.0458,0,4.280000,0.030000,-0.070000,0
TOI-1199 b,Transit,3.67146300000,0.00000300000,-0.00000300000,0,0.0498800000,0.0009100000,-0.0009100000,0,10.51402390,0.28022452,-0.28022452,0,75.96098927,6.35656814,-6.35656814,0,324.1140,,,0,1486.00,20.00,-20.00,0,5710.00,40.00,-40.00,0,1.450000,0.030000,-0.030000,0,1.230000,0.070000,-0.070000,0,0.4400,0.0400,-0.0400,0,4.190000,0.030000,-0.030000,0
HAT-P-3 b,Transit,2.89970000000,0.00005400000,-0.00005400000,0,0.0386600000,0.0004100000,-0.0004100000,0,10.53646000,0.78463000,-0.78463000,0,206.58950000,34.96130000,-34.96130000,0,176.5870,,,0,1189.00,16.00,-16.00,0,5185.00,80.00,-80.00,0,0.870000,0.060000,-0.060000,0,1.060000,0.280000,-0.280000,0,0.2700,,,0,4.560000,0.030000,-0.030000,0
WASP-107 b,Transit,5.72147420000,,,0,0.0550000000,0.0010000000,-0.0010000000,0,10.53646000,0.22418000,-0.22418000,0,30.50000000,1.70000000,-1.70000000,0,51.0000,4.0000,-4.0000,0,736.00,17.00,-17.00,0,4425.00,70.00,-70.00,0,0.670000,0.020000,-0.020000,0,0.683000,0.017000,-0.016000,0,0.0200,0.0900,-0.0900,0,4.633000,0.012000,-0.012000,0
WASP-56 b,Transit,4.61710000000,0.00000300000,-0.00000300000,0,0.0561400000,0.0004000000,-0.0004100000,0,10.53646000,1.00881000,-1.00881000,0,143.02350000,28.60470000,-28.60470000,0,447.8200,,,0,1216.00,25.00,-24.00,0,5600.00,100.00,-100.00,0,0.960000,0.090000,-0.090000,0,0.710000,0.210000,-0.210000,0,0.1200,,,0,4.500000,,,0
POTS-1 b,Transit,3.16062960000,0.00000157000,-0.00000157000,0,0.0373400000,0.0009000000,-0.0009000000,0,10.54800000,0.40400000,-0.52700000,0,734.16000000,244.72000000,-244.72000000,0,,,,,,,,,4400.00,200.00,-200.00,0,0.588000,0.020000,-0.028000,0,0.695000,0.050000,-0.050000,0,-0.0300,0.1500,-0.1500,0,4.630000,0.050000,-0.050000,0
TOI-3486 b,Transit,2.21778105000,0.00000088000,-0.00000088000,0,0.0313800000,0.0004600000,-0.0004300000,0,10.57006880,0.33626942,-0.32506044,0,99.16246298,18.11621920,-17.79839079,0,334.0000,32.0000,-26.0000,0,1190.00,28.00,-24.00,0,4930.00,120.00,-110.00,0,0.788000,0.017000,-0.017000,0,0.837000,0.037000,-0.034000,0,0.2830,0.0810,-0.0850,0,4.569000,0.023000,-0.022000,0
Kepler-685 b,Transit,1.62552220000,0.00000015500,-0.00000015500,0,0.0265000000,,,0,10.58000000,3.06000000,-1.19000000,0,78.80000000,,,0,1137.1240,88.9960,-81.3580,0,1579.00,,,0,5963.00,94.44,-126.15,0,1.160000,0.335000,-0.131000,0,1.110000,0.110000,-0.070000,0,0.1500,0.1450,-0.1540,0,4.360000,0.088000,-0.188000,0
HAT-P-54 b,Transit,3.79984700000,0.00001400000,-0.00001400000,0,0.0411700000,0.0004300000,-0.0004300000,0,10.58129600,0.31385200,-0.31385200,0,241.55080000,10.17056000,-10.17056000,0,88.6713,,,0,818.00,12.00,-12.00,0,4390.00,50.00,-50.00,0,0.617000,0.013000,-0.013000,0,0.645000,0.020000,-0.020000,0,-0.1270,0.0800,-0.0800,0,4.667000,0.012000,-0.012000,0
HATS-69 b,Transit,2.22525770000,0.00000190000,-0.00000190000,0,0.0321100000,0.0001400000,-0.0001900000,0,10.59250500,0.24659800,-0.24659800,0,183.38791000,,,0,466.6000,10.0000,-9.8000,0,1295.70,6.90,-6.90,0,5137.00,16.00,-16.00,0,0.878500,0.007700,-0.007700,0,0.892000,0.011000,-0.016000,0,0.3770,0.0340,-0.0340,0,4.501000,0.013000,-0.013000,0
TOI-5344 b,Transit,3.79262200000,0.00000620000,-0.00000620000,0,0.0404100000,0.0007500000,-0.0007500000,0,10.60369574,0.23538859,-0.23538859,0,130.94530368,12.71313628,-12.71313628,0,38.0000,3.0000,-3.0000,0,689.00,12.00,-12.00,0,3747.00,64.00,-64.00,0,0.588000,0.011000,-0.011000,0,0.612000,0.034000,-0.034000,0,0.4250,0.0880,-0.0880,0,4.686000,0.014000,-0.014000,0
WASP-45 b,Transit,3.12608900000,0.00000300000,-0.00000300000,0,0.0396300000,0.0011400000,-0.0011200000,0,10.60371400,0.65012200,-0.57165900,0,306.38812000,18.43414000,-17.79848000,0,294.0000,54.0000,-48.0000,0,1153.00,50.00,-50.00,0,5150.00,200.00,-200.00,0,0.855000,0.039000,-0.038000,0,0.850000,0.076000,-0.070000,0,-0.0300,0.2000,-0.2000,0,4.503000,0.027000,-0.029000,0
HAT-P-2 b,Transit,5.63351580000,0.00000360000,-0.00000360000,0,0.0681400000,0.0005100000,-0.0005100000,0,10.65975900,0.43715100,-0.59407700,0,2866.81223114,31.78284070,-31.78284070,0,588.5180,,,0,1540.00,30.00,-30.00,0,6380.00,,,0,1.390000,0.090000,-0.090000,0,1.330000,0.030000,-0.030000,0,0.1800,,,0,4.160000,0.020000,-0.020000,0
TOI-4214 b,Transit,3.49138850000,0.00000330000,-0.00000320000,0,0.0501800000,0.0007700000,-0.0009400000,0,10.68215861,0.35868738,-0.33626942,0,165.27077164,16.84490557,-17.16273398,0,1210.0000,150.0000,-110.0000,0,1642.00,47.00,-40.00,0,6370.00,220.00,-210.00,0,1.434000,0.040000,-0.038000,0,1.382000,0.064000,-0.076000,0,0.2940,0.0820,-0.0860,0,4.266000,0.029000,-0.036000,0
HATS-22 b,Transit,4.72281240000,0.00000520000,-0.00000520000,0,0.0502500000,0.0004200000,-0.0004200000,0,10.68217700,0.53803200,-0.32506100,0,870.85420000,34.96130000,-34.96130000,0,111.2990,,,0,858.00,24.00,-17.00,0,4803.00,55.00,-55.00,0,0.689000,0.028000,-0.018000,0,0.759000,0.019000,-0.019000,0,0.0000,0.0400,-0.0400,0,4.644000,0.028000,-0.028000,0
Kepler-975 c,Transit,5.05821338000,0.00000473800,-0.00000473800,0,0.0567000000,,,0,10.69000000,6.94000000,-6.30000000,0,80.20000000,,,0,439.8000,905.8100,-373.4400,0,1168.00,,,0,4883.00,146.00,-132.00,0,1.667000,1.082000,-0.983000,0,0.951000,0.198000,-0.144000,0,0.5600,0.0500,-0.3000,0,3.972000,0.570000,-0.380000,0
CoRoT-28 b,Transit,5.20851000000,0.00038000000,-0.00038000000,0,0.0603000000,0.0050000000,-0.0050000000,0,10.70459500,0.73979400,-0.73979400,0,153.82972000,27.65121000,-27.65121000,0,,,,,,,,,5150.00,100.00,-100.00,0,1.780000,0.110000,-0.110000,0,1.010000,0.140000,-0.140000,0,0.1500,0.1000,-0.1000,0,3.600000,0.200000,-0.200000,0
WASP-84 b,Transit,8.52349648000,0.00000060000,-0.00000060000,0,0.0778000000,0.0021000000,-0.0021000000,0,10.72000000,0.27000000,-0.27000000,0,220.00000000,18.00000000,-18.00000000,0,34.6952,,,0,732.00,12.00,-12.00,0,5280.00,80.00,-80.00,0,0.768000,0.019000,-0.019000,0,0.853000,0.038000,-0.038000,0,0.0000,0.1000,-0.1000,0,4.598000,0.012000,-0.012000,0
TOI-5210 b,Transit,4.56610610000,0.00000240000,-0.00000230000,0,0.0557000000,0.0010000000,-0.0012000000,0,10.72699453,0.35868738,-0.26901554,0,81.99972901,13.03096469,-13.03096469,0,456.0000,27.0000,-29.0000,0,1286.00,19.00,-21.00,0,5723.00,95.00,-120.00,0,1.209000,0.032000,-0.026000,0,1.105000,0.063000,-0.068000,0,0.3240,0.0840,-0.0860,0,4.319000,0.026000,-0.040000,0
IRAS 04125+2902 b,Transit,8.83497800000,0.00002800000,-0.00002800000,0,0.0770000000,0.0069000000,-0.0100000000,0,10.73820351,0.86309151,-0.84067355,0,80.80000000,,,0,41.4199,,,0,854.00,59.00,-32.00,0,4080.00,95.00,-95.00,0,1.450000,0.100000,-0.100000,0,0.700000,0.040000,-0.040000,0,,,,,3.846890,,,0
HAT-P-12 b,Transit,3.21305980000,0.00000210000,-0.00000210000,0,0.0384000000,0.0003000000,-0.0003000000,0,10.74900000,0.32500000,-0.23500000,0,67.05900000,3.81400000,-3.81400000,0,118.0750,,,0,963.00,16.00,-16.00,0,4650.00,60.00,-60.00,0,0.701000,0.017000,-0.012000,0,0.733000,0.018000,-0.018000,0,-0.2900,0.0500,-0.0500,0,4.610000,0.010000,-0.010000,0
Kepler-15 b,Transit,4.94278200000,0.00000130000,-0.00000130000,0,0.0571400000,0.0008600000,-0.0009300000,0,10.76000000,0.67000000,-0.78000000,0,209.76000000,25.43000000,-28.60000000,0,430.6770,17.3750,-16.6810,0,1251.00,27.00,-27.00,0,5515.00,122.00,-130.00,0,0.992000,0.058000,-0.070000,0,1.018000,0.044000,-0.052000,0,0.3600,0.0700,-0.0700,0,4.460000,0.053000,-0.050000,0
Kepler-45 b,Transit,2.45523900000,0.00000400000,-0.00000400000,0,0.0300000000,,,0,10.76000000,1.23000000,-1.23000000,0,160.49700000,28.60400000,-28.60400000,0,68.3700,1.6700,-1.3000,0,1000.00,20.00,-20.00,0,3820.00,90.00,-90.00,0,0.550000,0.110000,-0.110000,0,0.590000,0.060000,-0.060000,0,0.2800,0.1400,-0.1400,0,4.700000,0.200000,-0.200000,0
Kepler-74 b,Transit,7.34071100000,0.00000600000,-0.00000600000,0,0.0781000000,0.0007000000,-0.0007000000,0,10.76000000,0.22000000,-0.22000000,0,200.22000000,38.14000000,-38.14000000,0,337.6820,19.8440,-18.5930,0,1078.00,19.00,-19.00,0,6000.00,100.00,-100.00,0,1.120000,0.040000,-0.040000,0,1.180000,0.040000,-0.040000,0,0.4200,0.1100,-0.1100,0,4.440000,0.010000,-0.010000,0
TOI-2158 b,Transit,8.60077000000,0.00003000000,-0.00003000000,0,0.0750000000,0.0040000000,-0.0040000000,0,10.76062147,0.13450777,-0.13450777,0,260.61929374,25.42627256,-25.42627256,0,81.4989,,,0,1188.00,10.00,-10.00,0,5673.00,50.00,-50.00,0,1.410000,0.030000,-0.030000,0,1.120000,0.120000,-0.120000,0,0.4700,0.0800,-0.0800,0,4.190000,0.050000,-0.050000,0
WASP-154 b,Transit,3.81167800000,0.00000100000,-0.00000100000,0,0.0440000000,0.0030000000,-0.0030000000,0,10.76062147,0.67253884,-0.67253884,0,198.96058278,40.99986450,-40.99986450,0,162.0000,31.0000,-31.0000,0,994.00,63.00,-63.00,0,4774.00,133.00,-133.00,0,0.823000,0.047000,-0.047000,0,0.800000,0.050000,-0.050000,0,0.2000,0.1000,-0.1000,0,4.470000,0.080000,-0.080000,0
WASP-105 b,Transit,7.87288000000,0.00001000000,-0.00001000000,0,0.0750000000,0.0030000000,-0.0030000000,0,10.76064000,0.33627000,-0.33627000,0,572.09400000,31.78300000,-31.78300000,0,166.5368,,,0,900.00,20.00,-20.00,0,5070.00,130.00,-130.00,0,0.900000,0.030000,-0.030000,0,0.890000,0.090000,-0.090000,0,0.2800,0.1600,-0.1600,0,4.200000,0.200000,-0.200000,0
WASP-32 b,Transit,2.71866000000,0.00000200000,-0.00000200000,0,0.0394000000,0.0003000000,-0.0003000000,0,10.76064000,1.68135000,-1.68135000,0,835.89290000,260.62060000,-260.62060000,0,616.3300,,,0,1388.00,,,0,6140.00,95.00,-95.00,0,0.950000,0.150000,-0.150000,0,0.720000,0.340000,-0.340000,0,-0.1300,,,0,4.400000,0.020000,-0.020000,0
